seed,update_index,candidate_index,candidate_hash,target_agent_id,target_gain,target_sign,vote_gain_count,vote_loss_count,vote_net_gain,vote_sign,geometry_type,constraint_passed,globally_accepted,rejection_reasons,target_nonregression_passed,team_vote_nonregression_passed,target_or_vote_progress_passed,terminal_invalid_nonregression_passed,assigned_residual_count,explicit_context_residual_count,context_orphan_count,assigned_residuals_repaired,context_residuals_repaired,context_vote_conversions,all_repair_distance_improvements,all_repair_distance_regressions,target_example_gains,target_example_losses,replay_support
49,29,0,18a5200a80b5769d8e97bb2bc67cbdead99b84bfb70035ee01564ec5612b2d89,4,-2,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,6,2,2,0,0,0,0,1,0,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
49,29,1,77c4a833b93ef0bc92ebd56ec4214bcf8b92f8d6122063f9cd2912dbd1ddf7c4,4,-6,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,6,2,2,0,0,0,0,0,0,6,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
49,29,2,d839093213b582899df9f7aa92ab4632500d4be488af8801f7ab9339d5ecbb4a,3,-3,-,1,2,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,2,2,0,0,0,0,1,4,6,9,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
49,29,3,e616cc4991f902b876e73980a2ceb891a4aa4677468978e862b91f3d95c5ff33,3,2,+,0,2,-2,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,2,2,0,0,0,0,0,5,11,9,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
49,30,0,201925fe3bc2388785bce7f44295990141317e87f1316b9bbccc088df156dcec,1,-2,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,1,1,0,0,0,0,0,4,6,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
49,30,1,f29db4537b821b57bb6a50b207672453bf47a60ceb8395498e95c383f1d35a57,1,0,0,0,1,-1,-,F_no_joint_value,False,False,"[""team_vote_regression"",""no_target_or_vote_progress""]",True,False,False,True,1,1,0,0,0,0,1,3,7,7,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
49,31,0,647385bbada5db6a92bee4cc947ba9d695bbf0966911334c7ebd3e2a1e9fd625,4,-1,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,6,2,2,0,0,0,0,1,0,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,0,0,281b2796b3a0e3302373f23bd2063f84a8009d164129cca0cd9849645a1480d5,1,-9,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,5,2,0,1,0,0,4,0,4,13,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,0,1,5f61f701f775b160bfe81172e552242609ce2b0e6e29a2796782e9a904df661f,1,-8,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,5,2,0,1,0,0,6,0,6,14,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,0,2,0099a25209ee4fc749b1993286013579ff32ca1caf0dcdc83cda19ea9aa93772,0,4,+,0,0,0,0,B_target_plus_vote_zero,True,False,[],True,True,True,True,5,2,0,2,1,0,12,0,12,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,0,3,9b6ac242b2b05d7ebe7c1f22e7d5ff6ca0f6f3ca5247715f62e7a331ff3424cd,0,4,+,0,0,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,5,2,0,2,1,0,12,0,12,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,1,0,ae4a24a8c4b0e02faca1f5837668477c1013804bcf1cd94f48d9c0fa0a12174c,3,-4,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,2,2,2,0,6,0,6,10,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,1,1,f0573911001827ede2d40431a4521dcd7df86c5849f08c8a5dd2827fd77ca712,3,4,+,0,0,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,3,2,2,3,2,0,9,0,9,5,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,2,0,589eb7c04856eb517c04974d0bea2e41b019105bc43645656fe31d3ce90d736c,4,3,+,8,3,5,+,A_target_plus_vote_plus,True,False,[],True,True,True,True,3,2,0,3,2,2,8,3,8,5,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,2,1,d892dc7eeef2d76694d0523f317f843046dea42176488f8f1c819c4899066f96,4,1,+,8,2,6,+,A_target_plus_vote_plus,True,True,[],True,True,True,True,3,2,0,3,2,2,8,2,8,7,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,2,2,d295a11651677fb97733f7b6d07ec1a266089ba1ecfc3b976b5737dca997c545,2,-2,-,7,3,4,+,E_target_minus_vote_plus,False,False,"[""target_regression""]",False,True,True,True,3,2,0,2,1,1,7,3,7,9,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,2,3,dfab28e1cd85dd4495e7d7588c308ed24f6f658d1d2876a43cb543793fa87582,2,-2,-,7,3,4,+,E_target_minus_vote_plus,False,False,"[""target_regression""]",False,True,True,True,3,2,0,2,1,1,7,3,7,9,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,3,0,ab0e58f25f48e5dd4577a6f020ce4b51d8c9f56349b335c15ebe9257a018c370,4,-4,-,0,2,-2,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,3,2,0,0,0,0,1,2,1,5,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,3,1,f16cdef0bb2a3fad12352e0be024e1ca88f7ad456308d5add47394f9259b81cc,4,-1,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,0,0,0,0,1,0,1,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,4,0,579fcb981c4eefa86a71b21bbf8fa77c792ae2d9d83bb9d4147a4ffd24c2c8a5,4,1,+,0,0,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,3,2,0,0,0,0,1,0,1,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,4,1,b1d2a60cfba3fb3283d63a18379817fd1622f70391babe1250fcd14320b1e060,4,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,3,2,0,0,0,0,1,0,1,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,4,2,6ec809dfdae38f01a977312335dd2928f55e98cff5a5bbc0e3148b7c68d77460,0,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,9,2,0,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,4,3,7ad482141cc87cda3cd93d0a1268018350f3e96be3f09470657cd3ef9c33f43b,0,-2,-,0,2,-2,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,9,2,0,0,0,0,0,5,3,5,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,5,0,1ddaee105fdada5f975b7feef3997c47217100e63e3296a5a13e4834c0ec0465,4,-2,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,0,0,0,0,0,1,0,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,6,0,1e1a65c3a926d824a45356a50031a22790d0317002ec20cb551f4a74da965006,4,1,+,0,0,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,3,2,0,0,0,0,0,1,2,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,7,0,8444e6a589d2fb6a215912020775bf9c2b43c30b3c6a24a17b93e0cb0cbb0d12,4,1,+,0,0,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,3,2,0,0,0,0,0,0,1,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,7,1,ebc20b90e6d3f204b744e2c342e510015835e039310ae08acc189d29c515b06c,4,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,3,2,0,0,0,0,0,0,1,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,7,2,550146ed18e80a1088a3e08f480a38b9c3995f4c4662801f19cc1caa3189ebac,0,-1,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,9,2,0,0,0,0,0,3,2,3,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,8,0,bacbf194362af219b7b3fb6d550fbfee040919e32f24897c882dab50ba1c2e2f,4,-1,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,0,0,0,0,0,0,0,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,8,1,befab05ca79f649f015c8049b683ce14a35dc81ba4a664d32c6ac237e6bcc2cd,4,-1,-,1,0,1,+,E_target_minus_vote_plus,False,False,"[""target_regression""]",False,True,True,True,3,2,0,1,1,1,1,0,1,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,9,0,20a81c036acbf67497ebdb14ae6730ca31662478563c827e4d330098168e52cb,4,-6,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,3,2,0,0,0,0,0,1,0,6,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,9,1,9891adf6a28b233f27c220d3a62db71e7d1973bfa69bb0245140e2fe701f1108,4,-1,-,2,2,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,0,2,2,2,6,2,7,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,10,0,2f5dfe3fac3584e8be5aae4c6b8ce4d04d3ba65ac538b477ce897afefa034c82,1,4,+,1,3,-2,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,2,2,0,0,0,0,2,5,10,6,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,10,1,6d0405318ff0d7acb5b3ad7fd7e8d485249bfd63d148fca7069a8af41c5554c3,1,1,+,0,3,-3,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,2,2,0,0,0,0,1,5,9,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,11,0,19644ad659429b2e1e8d27c4d981d6d7e485db1d2b4d639478a303f9a37f9876,4,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,3,2,0,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,11,1,59b52cfa55ecb5fbe67eef197e7ab0067945f6a21964fa7ee4d8f98626284a73,4,-3,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,0,0,0,0,1,0,1,4,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,11,2,8ac1172555f7e1130577a327b33f8856a79d33e3756c4b2f3d2783c201d03668,3,-3,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,3,2,2,0,0,0,1,2,2,5,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,11,3,b4edf8221caa48130d129843e13c60d28e041db98ca17a24d7ea8fc60a111f96,3,-1,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,2,2,2,0,2,0,4,5,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,12,0,a2a909e7841edb5efe87742dba8f334e21fa04221c70047def01d5547397c5a5,4,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,3,2,0,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,13,0,79c0a8070a6844fc98c93cd942f2d50bc69268934bdd90b94fbab3e94ae444ae,2,4,+,1,2,-1,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,1,1,0,1,1,0,4,4,12,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,13,1,7db7282dbd3feb8cb48c5f49c667ee7c1e44f12d8c5ad9a5968f9749bfc1f083,2,4,+,1,1,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,1,1,0,1,1,0,4,3,12,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,13,2,bd243e0dc840f79afcbf5ca2a686f4ae5f38c4402674816993225231f9a54c2b,4,-1,-,1,2,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,3,2,0,1,1,1,3,2,5,6,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,13,3,bf4aa49fd9a1a610fcdfb5eef9786d0d30fb2ee0c0d4ab8967630740fbf4eba3,4,-3,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,3,2,0,0,0,0,0,0,0,3,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,14,0,32f15d1f2ad0768a0cb8f5992d55524499e6a085b2e59a3d0acb42b3ccd3635e,3,1,+,1,0,1,+,A_target_plus_vote_plus,True,True,[],True,True,True,True,6,2,2,0,0,0,1,0,1,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,14,1,9d0dc6f4ea6f85d450c01a2e50e4b89bce3a57bf1ac7e45d42e69824b4918c92,3,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,6,2,2,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,15,0,bdf15e2177f9ee7e465380a441cb7242fa190b5ce94fe52dea72fe0222613a10,4,0,0,1,2,-1,-,F_no_joint_value,False,False,"[""team_vote_regression"",""no_target_or_vote_progress""]",True,False,False,True,1,1,0,1,1,1,1,2,2,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,17,0,02f20e0b714deb356205d67fbfecbc62133db5a7adfdc9a87982bd8577470ea6,2,-7,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,4,2,0,0,0,0,0,6,5,12,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,17,1,80347e981b0cff3ac51afb0ede88f576e502580df210f5ebbcbedfd0be2542ef,2,-7,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,4,2,0,0,0,0,0,6,6,13,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,18,0,714a8f83e90e9411ff0fe1e63afaf3b39ff4c15ae0443db208c740bae01739a3,3,-2,-,0,2,-2,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,6,2,2,0,0,0,0,2,0,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,18,1,e7cd14cd5f1d6f32af8ae206272b2ae9bd98072d1ef44dc8650b5e83f55307a5,3,-1,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,6,2,2,0,0,0,1,0,1,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,18,2,d3157652620f1c827b01fafd5d88bd028580681ae3405d621f78895063bda2aa,0,-3,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,5,2,0,0,0,0,0,6,3,6,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,18,3,f7755faae2662b0d8140e8db4b1c7cf95a4355e6c1ca1bd3761c9ddc42af2e37,0,-3,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,5,2,0,1,1,0,1,6,7,10,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,19,0,39ded3a0a35dcfc2ddb6baa6df131edbcd7fbea74b0f61a07c060e9199c9ae5e,4,-3,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,1,1,0,0,0,0,0,1,1,4,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,19,1,cc13afbbf5212939c39889c3bd8291e659fd9c502219f6408cc8be6af79d0ccb,4,-1,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,1,1,0,0,0,0,0,1,1,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,19,2,48f17b453ec0a55a09d7d325d694af089e9f63213384aa60f470956bfbb2ba57,2,0,0,0,1,-1,-,F_no_joint_value,False,False,"[""team_vote_regression"",""no_target_or_vote_progress""]",True,False,False,True,4,2,0,0,0,0,2,1,2,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,19,3,7c8f2fd60827519f563e2c4fdd3aacaca8e5b7816dc710bb30fe54778c373fe6,2,2,+,0,0,0,0,B_target_plus_vote_zero,True,True,[],True,True,True,True,4,2,0,0,0,0,3,0,3,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,20,0,0a676665469118f3daab7f8ce081cd986cffd16ba2d63eae38e1c26651cff83e,1,-2,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,1,1,0,0,0,0,0,5,7,9,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,20,1,4e2076dbc671891e99e8b3b6a3367f216802fa8f6e97af3ad72fa4484d6a1ac9,1,-4,-,0,4,-4,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,1,1,0,0,0,0,0,6,7,11,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,21,0,06c01ee2d593860cf43089d34ed3b39932b188ea88a4a51a46f3df7b3034cad3,3,-1,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,5,2,2,0,0,0,0,1,0,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,21,1,b692593341d302cc9a0d5d329e35b07bdfa670c67f070b17d44f7c52b0f9c2c2,3,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,5,2,2,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,22,0,0fb973433d66f07fb5e8c1c032d12a00ed5edac5f5bdc3cb437356222786f4b6,2,-1,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,4,2,0,1,1,0,1,1,1,2,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,22,1,7b700d762230485ad14908ac7f6a39d6374a2001381f4a3a885d79c937b21f4f,2,-2,-,0,0,0,0,F_no_joint_value,False,False,"[""target_regression"",""no_target_or_vote_progress""]",False,True,False,True,4,2,0,1,1,0,1,1,1,3,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,23,0,c127940b343b0e228b213304ffd766e85893246a0bf61f329fc53f8e72c144ac,4,-6,-,0,2,-2,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,3,2,0,0,0,0,0,2,1,7,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,23,1,f5e9c688e9b7b8988c4603d5235949e0977c80a4b7d433a4342a186a8a5f204a,4,-1,-,2,4,-2,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,3,2,0,2,1,1,2,4,3,4,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,24,0,2ce2958916144ba8da6307c702e1974e99cdf26636a5346af57013fdd1168ebe,1,3,+,0,4,-4,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,1,1,0,0,0,0,0,6,9,6,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,24,1,377ad3e172ec7d2c9e0da46cc5bd7e76e8d8218a487dc77ff84970368c8fd3d8,1,1,+,0,3,-3,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,1,1,0,0,0,0,1,5,9,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,25,0,10341063ee34c5aa86e6a8543c7692033b7cdbb644cc9e2d0729a7e308bd36e8,2,-3,-,0,1,-1,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,4,2,0,0,0,0,0,3,0,3,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,25,1,5f63da326c74b3f8b747c01b827d525a6444f1033779acfc91f4d177a8b0f102,2,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,4,2,0,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,26,0,1c38434c45434908a20f66fd92f1112770ca8bb4a904ef941c8abf93b552fb1b,4,0,0,0,1,-1,-,F_no_joint_value,False,False,"[""team_vote_regression"",""no_target_or_vote_progress""]",True,False,False,True,3,2,0,0,0,0,0,1,1,1,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,27,0,f0bc2166a50cb39968b8abd0861f4f7cb3623d18fe5dc41675242fd638a5910a,1,2,+,0,5,-5,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,1,1,0,0,0,0,0,7,9,7,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,27,1,fd5c7d773373937eb1b6acbe31c6e7ac50b531c3dda1ff9677328cb0f851f9c5,1,3,+,1,5,-4,-,D_target_plus_vote_minus,False,False,"[""team_vote_regression""]",True,False,True,True,1,1,0,0,0,0,1,7,10,7,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,27,2,9912f8a3754c41e64d8a7e95518ce2d69e0d13cb20e999627fab20b8dfa39a6c,0,-4,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,4,2,0,1,1,0,1,6,7,11,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,30,0,55707fab836d642175124294cfb8c35b611ad00ae3eb33ef4a2f107b3bcc8f4e,1,-1,-,0,3,-3,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,1,1,0,0,0,0,0,5,7,8,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,30,1,ef3f8db73ebaa8c59754771565fefd3f7528f80cfb615608d7ae5e707b373d8a,1,-2,-,0,2,-2,-,F_no_joint_value,False,False,"[""target_regression"",""team_vote_regression"",""no_target_or_vote_progress""]",False,False,False,True,1,1,0,0,0,0,1,4,7,9,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,31,0,5f63da326c74b3f8b747c01b827d525a6444f1033779acfc91f4d177a8b0f102,2,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,4,2,0,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
50,31,1,a05ae44175cb129e978463026344889669cccaa1b2a0de677ef1a746eb7bc1fd,2,0,0,0,0,0,0,F_no_joint_value,False,False,"[""no_target_or_vote_progress""]",True,True,False,True,4,2,0,0,0,0,0,0,0,0,EXACT_READ_ONLY_SOLVER_CACHE_REPLAY
