blinded_id,bucket,evaluator_model,gpt_coarse_method_tags_by_agent,gpt_confidence,gpt_distinct_methods_count,gpt_method_diversity_score,gpt_rationale,parse_ok,question_hash,raw_response,run_dir,run_name,team_family_diversity,team_family_homogeneity_rate,team_major_family_diversity,trace_token_cosine_diversity,trace_token_cosine_similarity,vote_correct
P7G0042,low_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""definition matching""], ""A2"": [""option-by-option elimination"", ""definition matching""], ""A3"": [""option-by-option elimination"", ""definition matching""], ""A4"": [""option-by-option elimination"", ""definition matching""], ""A5"": [""option-by-option elimination"", ""definition matching""]}",0.98,1,1,"All agents use the same reasoning method: they evaluate each multiple-choice option in sequence, reject A as detection/prevention rather than resilience, reject B as unrealistic absoluteness, reject C as irrelevant to threats, and select D by matching resilience to recovery from attack. Differences are only minor wording and emphasis, not distinct reasoning approaches.",1,237cf3345f62,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option elimination"", ""definition matching""],
    ""A2"": [""option-by-option elimination"", ""definition matching""],
    ""A3"": [""option-by-option elimination"", ""definition matching""],
    ""A4"": [""option-by-option elimination"", ""definition matching""],
    ""A5"": [""option-by-option elimination"", ""definition matching""]
  },
  ""rationale"": ""All agents use the same reasoning method: they evaluate each multiple-choice option in sequence, reject A as detection/prevention rather than resilience, reject B as unrealistic absoluteness, reject C as irrelevant to threats, and select D by matching resilience to recovery from attack. Differences are only minor wording and emphasis, not distinct reasoning approaches.""
}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.16372245957723808,0.9825298863148483,0.0,0.11790510753641459,0.8820948924635854,1.0
P7G0043,low_strategy,gpt-5.5,"{""A1"": [""unsupported_final_answer""], ""A2"": [""map_type_definitions"", ""option_elimination""], ""A3"": [""flawed_map_type_definitions"", ""option_elimination""], ""A4"": [""direct_concept_recall"", ""map_type_definition""], ""A5"": [""unsupported_final_answer""]}",0.8,2,2,"The visible reasoning is mostly the same broad method: using definitions of map types to decide which map would show coal distribution. A2 gives a fuller option-by-option elimination, A4 gives the same conceptual rule directly, and A3 uses a similar elimination/definition approach despite being confused and reaching a different answer. A1 and A5 provide no reasoning, which is a different trace type but not evidence of a distinct reasoning method.",1,44087b92bed9,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.8,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""unsupported_final_answer""],
    ""A2"": [""map_type_definitions"", ""option_elimination""],
    ""A3"": [""flawed_map_type_definitions"", ""option_elimination""],
    ""A4"": [""direct_concept_recall"", ""map_type_definition""],
    ""A5"": [""unsupported_final_answer""]
  },
  ""rationale"": ""The visible reasoning is mostly the same broad method: using definitions of map types to decide which map would show coal distribution. A2 gives a fuller option-by-option elimination, A4 gives the same conceptual rule directly, and A3 uses a similar elimination/definition approach despite being confused and reaching a different answer. A1 and A5 provide no reasoning, which is a different trace type but not evidence of a distinct reasoning method.""
}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.3465146296266553,0.8783825586760745,0.0,0.6182309615952304,0.38176903840476967,1.0
P7G0044,low_strategy,gpt-5.5,"{""A1"": [""option-by-option conceptual alignment check"", ""elimination""], ""A2"": [""option-by-option conceptual alignment check"", ""elimination""], ""A3"": [""option-by-option conceptual alignment check"", ""elimination""], ""A4"": [""option-by-option conceptual alignment check"", ""elimination""], ""A5"": [""option-by-option conceptual alignment check"", ""elimination""]}",0.98,1,1,"All agents use the same reasoning method: they evaluate each multiple-choice option against the concept of stakeholder orientation, identify A–C as consistent, and reject D as contradictory. Differences are limited to wording and minor phrasing, with no distinct reasoning paths or alternative frameworks.",1,4287ffc2abab,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option conceptual alignment check"",""elimination""],""A2"":[""option-by-option conceptual alignment check"",""elimination""],""A3"":[""option-by-option conceptual alignment check"",""elimination""],""A4"":[""option-by-option conceptual alignment check"",""elimination""],""A5"":[""option-by-option conceptual alignment check"",""elimination""]},""rationale"":""All agents use the same reasoning method: they evaluate each multiple-choice option against the concept of stakeholder orientation, identify A–C as consistent, and reject D as contradictory. Differences are limited to wording and minor phrasing, with no distinct reasoning paths or alternative frameworks.""}",prove_experiments\runs\P4_same_elimination_gpt4omini_seed42,P4_same_elimination_gpt4omini_seed42,0.3400385228641399,0.9737948294722722,0.0,0.07237505728286853,0.9276249427171315,1.0
P7G0045,low_text_high_strategy,gpt-5.5,"{""A1"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""], ""A2"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""], ""A3"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""], ""A4"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""], ""A5"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""]}",0.97,1,1,"All agents follow the same reasoning path: compute the reserve ratio as required reserves divided by deposits, eliminate the 90% options, define excess reserves as actual or available reserves minus required reserves, note ambiguity from missing actual reserves, then use the answer choices/context to justify $450. Differences are limited to wording and small emphases, not distinct methods.",1,744ba5fc0ece,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.97,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""],
    ""A2"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""],
    ""A3"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""],
    ""A4"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""],
    ""A5"": [""formula calculation"", ""definition-based excess reserves"", ""multiple-choice elimination"", ""ambiguity discussion""]
  },
  ""rationale"": ""All agents follow the same reasoning path: compute the reserve ratio as required reserves divided by deposits, eliminate the 90% options, define excess reserves as actual or available reserves minus required reserves, note ambiguity from missing actual reserves, then use the answer choices/context to justify $450. Differences are limited to wording and small emphases, not distinct methods.""
}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.6815441342726225,0.12215969183863437,0.9477776585187794,0.027626394134489862,0.9723736058655101,1.0
P7G0046,low_strategy,gpt-5.5,"{""A1"": [""derive nonterminal languages"", ""case analysis by generated forms"", ""option checking""], ""A2"": [""derive nonterminal languages"", ""case analysis by generated forms"", ""option checking""], ""A3"": [""derive nonterminal languages"", ""case analysis by generated forms"", ""option checking""], ""A4"": [""derive nonterminal languages"", ""set notation language characterization"", ""option checking""], ""A5"": [""derive nonterminal languages"", ""case analysis by generated forms"", ""option checking""]}",0.94,1,2,"All agents use essentially the same reasoning method: characterize each nonterminal's language, combine them through A -> BC, derive broad string forms such as x-runs, x^n y, and x^n zy, then compare answer options against those forms. Differences are mostly in verbosity, notation, and whether they explicitly try string splits for an option; these are small variations rather than distinct reasoning strategies.",1,a8ec159ddb55,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.94,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""derive nonterminal languages"",
      ""case analysis by generated forms"",
      ""option checking""
    ],
    ""A2"": [
      ""derive nonterminal languages"",
      ""case analysis by generated forms"",
      ""option checking""
    ],
    ""A3"": [
      ""derive nonterminal languages"",
      ""case analysis by generated forms"",
      ""option checking""
    ],
    ""A4"": [
      ""derive nonterminal languages"",
      ""set notation language characterization"",
      ""option checking""
    ],
    ""A5"": [
      ""derive nonterminal languages"",
      ""case analysis by generated forms"",
      ""option checking""
    ]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: characterize each nonterminal's language, combine them through A -> BC, derive broad string forms such as x-runs, x^n y, and x^n zy, then compare answer options against those forms. Differences are mostly in verbosity, notation, and whether they explicitly try string splits for an option; these are small variations rather than distinct reasoning strategies.""
}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,1.0,0.0,0.17928261651592836,0.8207173834840716,1.0
P7G0047,low_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""], ""A2"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""], ""A3"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""], ""A4"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""], ""A5"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""]}",0.96,1,1,"All agents use essentially the same reasoning method: identify allocative efficiency with price equaling marginal cost, evaluate each answer choice in turn, reject profit/loss/break-even claims as not guaranteed, and select the deadweight-loss reduction option. A5 briefly entertains break-even as plausible, but this is only a minor variation within the same option-elimination framework rather than a distinct reasoning path.",1,feb65f13f8e6,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.96,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""],
    ""A2"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""],
    ""A3"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""],
    ""A4"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""],
    ""A5"": [""option-by-option elimination"", ""allocative efficiency as P=MC"", ""deadweight-loss reduction""]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: identify allocative efficiency with price equaling marginal cost, evaluate each answer choice in turn, reject profit/loss/break-even claims as not guaranteed, and select the deadweight-loss reduction option. A5 briefly entertains break-even as plausible, but this is only a minor variation within the same option-elimination framework rather than a distinct reasoning path.""
}",prove_experiments\runs\P4_same_elimination_gpt4omini_seed42,P4_same_elimination_gpt4omini_seed42,0.26668463622118677,0.962402424408981,2.220446049250313e-16,0.08873531319981487,0.9112646868001851,1.0
P7G0048,high_text_low_strategy,gpt-5.5,"{""A1"": [""direct keyword association"", ""minimal/garbled justification""], ""A2"": [""option-by-option elimination"", ""structural feature matching""], ""A3"": [""answer-only""], ""A4"": [""option-by-option elimination"", ""structural feature matching""], ""A5"": [""constraint matching"", ""option-by-option elimination""]}",0.88,2,2,"The traces show very limited methodological diversity. A2, A4, and A5 all use essentially the same approach: compare each answer choice against the clue of four hydrocarbon rings and related hormone behavior, then select steroid. A1 appears to be a degraded direct association with steroid based on similar cues, while A3 provides no reasoning at all. These differences are mostly in completeness and formatting rather than genuinely distinct reasoning paths.",1,72ec25d9df6f,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.88,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""direct keyword association"", ""minimal/garbled justification""],
    ""A2"": [""option-by-option elimination"", ""structural feature matching""],
    ""A3"": [""answer-only""],
    ""A4"": [""option-by-option elimination"", ""structural feature matching""],
    ""A5"": [""constraint matching"", ""option-by-option elimination""]
  },
  ""rationale"": ""The traces show very limited methodological diversity. A2, A4, and A5 all use essentially the same approach: compare each answer choice against the clue of four hydrocarbon rings and related hormone behavior, then select steroid. A1 appears to be a degraded direct association with steroid based on similar cues, while A3 provides no reasoning at all. These differences are mostly in completeness and formatting rather than genuinely distinct reasoning paths.""
}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.381649514770862,0.7950386764074506,0.0,0.6846395742887027,0.3153604257112973,1.0
P7G0049,high_text_low_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""conceptual fit to Socratic objection""], ""A2"": [""brief holistic assertion"", ""selects broadest/comprehensive option""], ""A3"": [""answer-only""], ""A4"": [""option-by-option elimination"", ""contextual dialogue analysis""], ""A5"": [""answer-only""]}",0.82,3,3,"A1 and A4 use substantially similar option-by-option elimination grounded in the dialogue's conceptual issue, though A4 is more verbose. A2 offers a different but shallow method, relying on a broad holistic claim that the 'all of the above' option is most comprehensive. A3 and A5 provide no reasoning beyond the final answer, forming an answer-only category. Overall there are a few distinguishable approaches, but the main reasoned traces overlap heavily.",1,2e76aaa7f5bf,"{
  ""method_diversity_score"": 3,
  ""confidence"": 0.82,
  ""distinct_methods_count"": 3,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option elimination"", ""conceptual fit to Socratic objection""],
    ""A2"": [""brief holistic assertion"", ""selects broadest/comprehensive option""],
    ""A3"": [""answer-only""],
    ""A4"": [""option-by-option elimination"", ""contextual dialogue analysis""],
    ""A5"": [""answer-only""]
  },
  ""rationale"": ""A1 and A4 use substantially similar option-by-option elimination grounded in the dialogue's conceptual issue, though A4 is more verbose. A2 offers a different but shallow method, relying on a broad holistic claim that the 'all of the above' option is most comprehensive. A3 and A5 provide no reasoning beyond the final answer, forming an answer-only category. Overall there are a few distinguishable approaches, but the main reasoned traces overlap heavily.""
}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.2646804326436821,0.9737948294722722,0.0,0.6446501013097401,0.35534989869025996,0.0
P7G0050,high_text_low_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""case issue recall""], ""A2"": [""direct historical/legal context recall""], ""A3"": [""structured fact-identification"", ""option matching""], ""A4"": [""direct historical/legal context recall""], ""A5"": [""option-by-option elimination"", ""cross-case contrast"", ""final verification""]}",0.92,2,2,"All agents rely on the same central method: recalling that Regents of University of California v. Bakke concerned affirmative action/racial quotas in public university admissions and matching that to option D. There are minor procedural differences, such as direct recall versus option-by-option elimination, and A5 adds a brief contrast with another school-prayer case, but these are small variations around the same reasoning path rather than genuinely distinct approaches.",1,e318897b7120,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.92,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option elimination"", ""case issue recall""],
    ""A2"": [""direct historical/legal context recall""],
    ""A3"": [""structured fact-identification"", ""option matching""],
    ""A4"": [""direct historical/legal context recall""],
    ""A5"": [""option-by-option elimination"", ""cross-case contrast"", ""final verification""]
  },
  ""rationale"": ""All agents rely on the same central method: recalling that Regents of University of California v. Bakke concerned affirmative action/racial quotas in public university admissions and matching that to option D. There are minor procedural differences, such as direct recall versus option-by-option elimination, and A5 adds a brief contrast with another school-prayer case, but these are small variations around the same reasoning path rather than genuinely distinct approaches.""
}",prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,0.36086673853673645,0.8381592816702123,0.0,0.22944095463056535,0.7705590453694346,1.0
P7G0051,high_text_low_strategy,gpt-5.5,"{""A1"": [""charge-and-ionic-radius comparison"", ""qualitative Coulombic lattice enthalpy heuristic""], ""A2"": [""charge-and-ionic-radius comparison"", ""qualitative Coulombic lattice enthalpy heuristic""], ""A3"": [""charge-and-ionic-radius comparison"", ""qualitative Coulombic lattice enthalpy heuristic""], ""A4"": [""charge-and-ionic-radius comparison"", ""qualitative Coulombic lattice enthalpy heuristic"", ""uses approximate ionic radii""], ""A5"": [""charge-and-ionic-radius comparison"", ""qualitative Coulombic lattice enthalpy heuristic""]}",0.95,1,1,"All agents use essentially the same reasoning method: lattice enthalpy is greater for higher ionic charges and smaller ionic radii, then compare MgO, MgS, NaF, and NaCl on that basis. A4 adds approximate ionic radii, and A3 is garbled, but these are not genuinely different reasoning paths; they are minor presentation variations of the same Coulombic charge/size heuristic.",1,40a7b21be7a8,"{""method_diversity_score"":1,""confidence"":0.95,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""charge-and-ionic-radius comparison"",""qualitative Coulombic lattice enthalpy heuristic""],""A2"":[""charge-and-ionic-radius comparison"",""qualitative Coulombic lattice enthalpy heuristic""],""A3"":[""charge-and-ionic-radius comparison"",""qualitative Coulombic lattice enthalpy heuristic""],""A4"":[""charge-and-ionic-radius comparison"",""qualitative Coulombic lattice enthalpy heuristic"",""uses approximate ionic radii""],""A5"":[""charge-and-ionic-radius comparison"",""qualitative Coulombic lattice enthalpy heuristic""]},""rationale"":""All agents use essentially the same reasoning method: lattice enthalpy is greater for higher ionic charges and smaller ionic radii, then compare MgO, MgS, NaF, and NaCl on that basis. A4 adds approximate ionic radii, and A3 is garbled, but these are not genuinely different reasoning paths; they are minor presentation variations of the same Coulombic charge/size heuristic.""}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.3247323926339564,0.5757435090054173,0.6494647852679128,0.2962273845094252,0.7037726154905748,1.0
P7G0052,high_strategy,gpt-5.5,"{""A1"": [""direct physiological causal chain"", ""negative feedback identification""], ""A2"": [""answer-only/no visible reasoning""], ""A3"": [""answer-only/no visible reasoning""], ""A4"": [""option elimination"", ""negative feedback identification""], ""A5"": [""brief mechanism identification"", ""negative feedback identification""]}",0.78,2,2,"The visible reasoning is largely the same across agents: selecting cortisol negative feedback as the suppressing mechanism. A1 and A5 use a direct mechanism explanation, while A4 adds some option-by-option elimination, but this is still built around the same core reasoning. A2 and A3 provide no observable reasoning, so they do not demonstrate distinct methods beyond answer-only responses.",1,7f58595c17d5,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.78,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""direct physiological causal chain"",
      ""negative feedback identification""
    ],
    ""A2"": [
      ""answer-only/no visible reasoning""
    ],
    ""A3"": [
      ""answer-only/no visible reasoning""
    ],
    ""A4"": [
      ""option elimination"",
      ""negative feedback identification""
    ],
    ""A5"": [
      ""brief mechanism identification"",
      ""negative feedback identification""
    ]
  },
  ""rationale"": ""The visible reasoning is largely the same across agents: selecting cortisol negative feedback as the suppressing mechanism. A1 and A5 use a direct mechanism explanation, while A4 adds some option-by-option elimination, but this is still built around the same core reasoning. A2 and A3 provide no observable reasoning, so they do not demonstrate distinct methods beyond answer-only responses.""
}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.6905613964533438,0.4471947947654569,0.9248187049730301,0.7767163260528838,0.2232836739471163,1.0
P7G0053,low_text_high_strategy,gpt-5.5,"{""A1"": [""Newton's third law equal-and-opposite force"", ""multiple-choice elimination""], ""A2"": [""Newton's third law equal-and-opposite force"", ""multiple-choice elimination""], ""A3"": [""Newton's third law equal-and-opposite force"", ""multiple-choice elimination""], ""A4"": [""Newton's third law equal-and-opposite force"", ""multiple-choice elimination""], ""A5"": [""Newton's third law equal-and-opposite force"", ""multiple-choice elimination""]}",0.99,1,1,"All agents use the same reasoning method: directly applying Newton's Third Law to conclude the board exerts an equal and opposite 3000 N force on the hand, followed by similar elimination of answer choices. Minor wording differences and occasional mention of the board breaking do not constitute distinct reasoning approaches.",1,b084de2ef60f,"{""method_diversity_score"":1,""confidence"":0.99,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""Newton's third law equal-and-opposite force"",""multiple-choice elimination""],""A2"":[""Newton's third law equal-and-opposite force"",""multiple-choice elimination""],""A3"":[""Newton's third law equal-and-opposite force"",""multiple-choice elimination""],""A4"":[""Newton's third law equal-and-opposite force"",""multiple-choice elimination""],""A5"":[""Newton's third law equal-and-opposite force"",""multiple-choice elimination""]},""rationale"":""All agents use the same reasoning method: directly applying Newton's Third Law to conclude the board exerts an equal and opposite 3000 N force on the hand, followed by similar elimination of answer choices. Minor wording differences and occasional mention of the board breaking do not constitute distinct reasoning approaches.""}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.8389628719941236,0.7844827586206897,0.8812908992306927,0.03600338622657273,0.9639966137734273,1.0
P7G0054,high_strategy,gpt-5.5,"{""A1"": [""equipartition/degrees-of-freedom lookup"", ""translation-plus-rotation only""], ""A2"": [""standard heat-capacity formula recall"", ""translation-plus-rotation only""], ""A3"": [""equipartition/degrees-of-freedom counting"", ""includes vibrational high-temperature contribution""], ""A4"": [""option-by-option elimination"", ""degrees-of-freedom reasoning"", ""translation-plus-rotation only""], ""A5"": [""partition-function/equipartition reference"", ""component contribution summation""]}",0.88,2,2,"The traces mostly use the same underlying reasoning method: apply ideal-gas/equipartition heat-capacity formulas by counting translational, rotational, and sometimes vibrational degrees of freedom. A1, A2, and A4 are essentially the same translation-plus-rotation approach, with A4 adding option-by-option framing rather than a genuinely different method. A3 differs somewhat by explicitly activating vibrational modes at high temperature and adding their contribution. A5 mentions partition functions/Sackur-like reasoning and sums mode contributions, but it still overlaps heavily with equipartition component counting. Overall, there are small variations but substantial methodological overlap.",1,4ef9f5e50a51,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.88,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""equipartition/degrees-of-freedom lookup"", ""translation-plus-rotation only""],
    ""A2"": [""standard heat-capacity formula recall"", ""translation-plus-rotation only""],
    ""A3"": [""equipartition/degrees-of-freedom counting"", ""includes vibrational high-temperature contribution""],
    ""A4"": [""option-by-option elimination"", ""degrees-of-freedom reasoning"", ""translation-plus-rotation only""],
    ""A5"": [""partition-function/equipartition reference"", ""component contribution summation""]
  },
  ""rationale"": ""The traces mostly use the same underlying reasoning method: apply ideal-gas/equipartition heat-capacity formulas by counting translational, rotational, and sometimes vibrational degrees of freedom. A1, A2, and A4 are essentially the same translation-plus-rotation approach, with A4 adding option-by-option framing rather than a genuinely different method. A3 differs somewhat by explicitly activating vibrational modes at high temperature and adding their contribution. A5 mentions partition functions/Sackur-like reasoning and sums mode contributions, but it still overlaps heavily with equipartition component counting. Overall, there are small variations but substantial methodological overlap.""
}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.6479533742209244,0.1738746884786064,0.8959067484418487,0.2995834595970869,0.7004165404029131,0.0
P7G0055,low_text_high_strategy,gpt-5.5,"{""A1"": [""statement-by-statement evaluation"", ""counterexample via leading-term cancellation"", ""standard theorem F[x] is PID""], ""A2"": [""statement-by-statement evaluation"", ""counterexample via leading-term cancellation"", ""Euclidean domain implies PID""], ""A3"": [""statement-by-statement evaluation"", ""counterexample via leading-term cancellation"", ""standard theorem F[x] is PID""], ""A4"": [""statement-by-statement evaluation"", ""counterexample via complete cancellation to zero"", ""Euclidean domain implies PID""], ""A5"": [""statement-by-statement evaluation"", ""counterexample via leading-term cancellation"", ""standard theorem F[x] is PID""]}",0.98,1,1,"All agents use essentially the same reasoning method: evaluate the two statements separately, disprove the degree equality by giving a simple integer-polynomial counterexample where leading terms cancel, and prove the ideal statement by citing the standard fact that F[x] is Euclidean/PID. The examples differ slightly, but these are superficial variations within the same approach.",1,11f7bfe474b4,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""statement-by-statement evaluation"",""counterexample via leading-term cancellation"",""standard theorem F[x] is PID""],""A2"":[""statement-by-statement evaluation"",""counterexample via leading-term cancellation"",""Euclidean domain implies PID""],""A3"":[""statement-by-statement evaluation"",""counterexample via leading-term cancellation"",""standard theorem F[x] is PID""],""A4"":[""statement-by-statement evaluation"",""counterexample via complete cancellation to zero"",""Euclidean domain implies PID""],""A5"":[""statement-by-statement evaluation"",""counterexample via leading-term cancellation"",""standard theorem F[x] is PID""]},""rationale"":""All agents use essentially the same reasoning method: evaluate the two statements separately, disprove the degree equality by giving a simple integer-polynomial counterexample where leading terms cancel, and prove the ideal statement by citing the standard fact that F[x] is Euclidean/PID. The examples differ slightly, but these are superficial variations within the same approach.""}",prove_experiments\runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,0.6594168940368601,0.6930161778357686,0.584238811642856,0.05487959059606895,0.945120409403931,1.0
P7G0056,high_strategy,gpt-5.5,"{""A1"": [""medical-knowledge-recall"", ""option-elimination""], ""A2"": [""medical-knowledge-recall"", ""option-elimination""], ""A3"": [""medical-knowledge-recall"", ""option-elimination""], ""A4"": [""medical-knowledge-recall"", ""option-elimination""], ""A5"": [""medical-knowledge-recall"", ""option-elimination""]}",0.95,1,1,"All agents use the same reasoning method: recall which listed inherited syndromes are established familial cancer syndromes, then eliminate Waardenburg syndrome because it is associated with pigmentation and hearing loss rather than cancer predisposition. Differences are limited to verbosity, wording, and how much each agent elaborates on the associated features.",1,6b1eb1e617dc,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.95,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""medical-knowledge-recall"", ""option-elimination""],
    ""A2"": [""medical-knowledge-recall"", ""option-elimination""],
    ""A3"": [""medical-knowledge-recall"", ""option-elimination""],
    ""A4"": [""medical-knowledge-recall"", ""option-elimination""],
    ""A5"": [""medical-knowledge-recall"", ""option-elimination""]
  },
  ""rationale"": ""All agents use the same reasoning method: recall which listed inherited syndromes are established familial cancer syndromes, then eliminate Waardenburg syndrome because it is associated with pigmentation and hearing loss rather than cancer predisposition. Differences are limited to verbosity, wording, and how much each agent elaborates on the associated features.""
}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.7258989147573678,0.45886075949367094,0.7219280948873625,0.5640011754661749,0.43599882453382516,1.0
P7G0057,low_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""case-recall/legal precedent matching""], ""A2"": [""option-by-option elimination"", ""case-recall/legal precedent matching""], ""A3"": [""option-by-option elimination"", ""case-recall/legal precedent matching""], ""A4"": [""option-by-option elimination"", ""case-recall/legal precedent matching""], ""A5"": [""option-by-option elimination"", ""case-recall/legal precedent matching""]}",0.98,1,1,"All agents use the same reasoning method: recall the known holding of Regents v. Bakke, compare it against each multiple-choice option, eliminate unrelated constitutional topics by referencing other landmark cases, and select racial quotas/affirmative action in admissions. A3 and A5 add slightly more factual background, but this is elaboration within the same method rather than a distinct reasoning path.",1,e318897b7120,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option elimination"",""case-recall/legal precedent matching""],""A2"":[""option-by-option elimination"",""case-recall/legal precedent matching""],""A3"":[""option-by-option elimination"",""case-recall/legal precedent matching""],""A4"":[""option-by-option elimination"",""case-recall/legal precedent matching""],""A5"":[""option-by-option elimination"",""case-recall/legal precedent matching""]},""rationale"":""All agents use the same reasoning method: recall the known holding of Regents v. Bakke, compare it against each multiple-choice option, eliminate unrelated constitutional topics by referencing other landmark cases, and select racial quotas/affirmative action in admissions. A3 and A5 add slightly more factual background, but this is elaboration within the same method rather than a distinct reasoning path.""}",prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.2646804326436821,0.9737948294722724,0.0,0.05030181075715645,0.9496981892428435,1.0
