seed,update_index,target_agent_id,preservation_rank,question_hash,tier,observed_correct_state_count,parent_margin,removed_margin
49,0,0,3,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,1,5,4
49,0,0,4,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P2_COALITION_SUPPORT,1,5,4
49,0,0,5,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,P2_COALITION_SUPPORT,1,5,4
49,0,0,6,1cbc6671d2468407bec44d4fcea857c6ca8090fff77855b7099513074511f9f8,P2_COALITION_SUPPORT,1,5,4
49,1,1,1,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,2,5,4
49,1,1,2,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,2,5,4
49,1,1,3,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,2,5,4
49,1,1,4,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P2_COALITION_SUPPORT,2,3,2
49,1,1,5,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,P2_COALITION_SUPPORT,2,5,4
49,1,1,6,1cbc6671d2468407bec44d4fcea857c6ca8090fff77855b7099513074511f9f8,P2_COALITION_SUPPORT,2,5,4
49,1,4,1,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,2,5,4
49,1,4,2,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,2,5,4
49,1,4,3,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,2,5,4
49,1,4,4,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P2_COALITION_SUPPORT,2,3,2
49,1,4,5,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,P2_COALITION_SUPPORT,2,5,4
49,1,4,6,1cbc6671d2468407bec44d4fcea857c6ca8090fff77855b7099513074511f9f8,P2_COALITION_SUPPORT,2,5,4
49,2,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,3,1,0
49,2,2,2,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,P1_VOTE_CRITICAL,3,1,0
49,2,2,3,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,P1_VOTE_CRITICAL,3,1,0
49,2,2,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,3,1,0
49,2,2,5,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,3,5,4
49,2,2,6,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,3,5,4
49,2,3,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,3,1,0
49,2,3,2,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,P1_VOTE_CRITICAL,3,1,0
49,2,3,3,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,P1_VOTE_CRITICAL,3,1,0
49,2,3,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,3,1,0
49,2,3,5,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,3,5,4
49,2,3,6,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,3,5,4
49,3,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,1,1,0
49,3,2,2,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,1,1,0
49,3,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,1,1,0
49,3,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,1,1,0
49,3,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,1,1,0
49,3,2,6,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,P1_VOTE_CRITICAL,1,1,0
49,3,0,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
49,3,0,2,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,3,1,0
49,3,0,3,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,P1_VOTE_CRITICAL,4,1,0
49,3,0,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
49,3,0,5,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,3,1,0
49,3,0,6,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,3,1,0
49,4,1,1,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,P1_VOTE_CRITICAL,4,1,0
49,4,1,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,4,1,0
49,4,1,3,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,4,1,0
49,4,1,4,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,4,5,4
49,4,1,5,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,4,5,4
49,4,1,6,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,4,5,4
49,4,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,1,1,0
49,4,2,2,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,1,1,0
49,4,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,1,1,0
49,4,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,1,1,0
49,4,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,1,1,0
49,4,2,6,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,P1_VOTE_CRITICAL,1,1,0
49,5,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,2,1,0
49,5,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,2,1,0
49,5,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,2,1,0
49,5,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,2,1,0
49,5,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,2,1,0
49,5,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,5,5,4
49,5,0,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
49,5,0,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
49,5,0,3,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,P1_VOTE_CRITICAL,4,1,0
49,5,0,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,P1_VOTE_CRITICAL,5,1,0
49,5,0,5,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,4,1,0
49,5,0,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,4,1,0
49,6,3,1,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,P1_VOTE_CRITICAL,5,1,0
49,6,3,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,5,1,0
49,6,3,3,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,5,1,0
49,6,3,4,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,5,5,4
49,6,3,5,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,5,5,4
49,6,3,6,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,5,5,4
49,6,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,2,1,0
49,6,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,2,1,0
49,6,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,2,1,0
49,6,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,2,1,0
49,6,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,2,1,0
49,6,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,5,5,4
49,7,4,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
49,7,4,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,P1_VOTE_CRITICAL,3,1,0
49,7,4,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,5,1,0
49,7,4,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
49,7,4,5,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,3,1,0
49,7,4,6,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,3,1,0
49,7,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,2,1,0
49,7,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,2,1,0
49,7,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,2,1,0
49,7,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,2,1,0
49,7,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,2,1,0
49,7,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,5,5,4
49,8,0,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
49,8,0,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
49,8,0,3,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,P1_VOTE_CRITICAL,4,1,0
49,8,0,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,P1_VOTE_CRITICAL,5,1,0
49,8,0,5,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,4,1,0
49,8,0,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,4,1,0
49,8,3,1,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,P1_VOTE_CRITICAL,5,1,0
49,8,3,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,5,1,0
49,8,3,3,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,5,1,0
49,8,3,4,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,5,5,4
49,8,3,5,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,5,5,4
49,8,3,6,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,5,5,4
49,9,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,2,1,0
49,9,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,2,1,0
49,9,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,2,1,0
49,9,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,2,1,0
49,9,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,2,1,0
49,9,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,5,5,4
49,9,4,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
49,9,4,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,P1_VOTE_CRITICAL,3,1,0
49,9,4,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,5,1,0
49,9,4,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
49,9,4,5,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,3,1,0
49,9,4,6,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,3,1,0
49,10,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
49,10,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
49,10,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
49,10,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,3,1,0
49,10,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,3,1,0
49,10,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,6,5,4
49,10,0,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
49,10,0,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,5,1,0
49,10,0,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,5,1,0
49,10,0,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,5,1,0
49,10,0,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,5,1,0
49,10,0,6,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,6,1,0
49,11,3,1,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,6,1,0
49,11,3,2,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,6,1,0
49,11,3,3,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,6,5,4
49,11,3,4,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,6,5,4
49,11,3,5,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,6,5,4
49,11,3,6,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,P2_COALITION_SUPPORT,6,5,4
49,11,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
49,11,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
49,11,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
49,11,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,3,1,0
49,11,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,3,1,0
49,11,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,6,5,4
49,12,4,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
49,12,4,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,6,1,0
49,12,4,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,4,1,0
49,12,4,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,4,1,0
49,12,4,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,4,1,0
49,12,4,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,6,5,4
49,12,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
49,12,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
49,12,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
49,12,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,3,1,0
49,12,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,3,1,0
49,12,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,6,5,4
49,13,0,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
49,13,0,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,5,1,0
49,13,0,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,5,1,0
49,13,0,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,5,1,0
49,13,0,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,5,1,0
49,13,0,6,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,6,1,0
49,13,3,1,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,6,1,0
49,13,3,2,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,6,1,0
49,13,3,3,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,6,5,4
49,13,3,4,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,6,5,4
49,13,3,5,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,6,5,4
49,13,3,6,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,P2_COALITION_SUPPORT,6,5,4
49,14,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
49,14,2,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
49,14,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,4,1,0
49,14,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,4,1,0
49,14,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,4,1,0
49,14,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,7,5,4
49,14,4,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
49,14,4,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
49,14,4,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,5,1,0
49,14,4,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,5,1,0
49,14,4,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,5,1,0
49,14,4,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,7,5,4
49,15,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
49,15,2,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,P1_VOTE_CRITICAL,3,1,0
49,15,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,5,1,0
49,15,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,5,1,0
49,15,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,5,1,0
49,15,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
49,15,3,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
49,15,3,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
49,15,3,3,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
49,15,3,4,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
49,15,3,5,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,8,5,4
49,15,3,6,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,8,5,4
49,16,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,6,1,0
49,16,2,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,P1_VOTE_CRITICAL,4,1,0
49,16,2,3,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,6,1,0
49,16,2,4,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,6,1,0
49,16,2,5,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,6,1,0
49,16,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,9,5,4
49,16,4,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,7,1,0
49,16,4,2,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,7,1,0
49,16,4,3,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,7,1,0
49,16,4,4,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,P1_VOTE_CRITICAL,7,1,0
49,16,4,5,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,9,5,4
